ID,Duration..in.seconds.,Finished,Instruction_1,Instruction_2,Instruction_3,Instruction_4,Sender_Response,Responder_3,Responder_6,Responder_9,Responder_12,Responder_15,Responder_18,Responder_21,Responder_24,Responder_27,Responder_30,Comp_Sender_3,Comp_Responder_2,Attractiveness,Trustworthy,COVID_19_vaccine,COVID_19_vaccine_attitude,Mask_attitude,mask_prevents_Covid.19,Protect_themselves_or_others,understanding_difficulty,Picture_label,Order,time_taken,age,Ethnicity,Highest.education.level.completed,Nationality,Sex,Pic.Mask,Pic.Gender
2941,325,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,8,10,11,14,15,18,£9,£2,47,53,No,Strongly agree,7,7,Mostly themselves,No,F3U,SenderFirst,330.461,29,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
3681,405,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,0,5,7,9,11,13,15,£9,£2,76,93,No,Somewhat agree,3,8,Equally themselves and other,No,F3M,SenderFirst,410.188,46,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
1221,244,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,4,4,8,9,10,15,15,15,15,£9,£6,89,84,Yes,,10,10,Mostly others,Yes,M2M,SenderFirst,248.099,31,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
1361,501,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,£9,£2,66,80,Yes,,6,6,Mostly themselves,No,F2M,SenderFirst,510.624,37,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Israel,Male,M,F
3201,317,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,1,1,2,2,3,4,6,3,6,£3,£6,10,53,Yes,,8,7,Equally themselves and other,No,M3M,ResponderFirst,329.322,33,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
671,508,TRUE,TRUE,FALSE,FALSE,TRUE,4,2,3,3,6,6,9,10,11,13,12,£9,£2,3,3,No,Neither agree nor disagree,10,8,Equally themselves and other,No,M2M,SenderFirst,519.563,36,Mixed,Technical/community college,United Kingdom,Male,M,M
2581,351,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,3,4,6,7,9,10,12,13,12,£9,£2,55,7,No,Neither agree nor disagree,7,7,Mostly themselves,No,F2U,ResponderFirst,362.472,24,East Asian,High school diploma/A-levels,United Kingdom,Male,U,F
1981,439,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,1,1,1,2,2,2,3,£9,£2,50,67,No,Strongly agree,3,8,Equally themselves and other,No,F2M,SenderFirst,8229.433699,28,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,F
1231,184,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,£9,£2,0,49,Yes,,0,7,Only others,No,M4M,ResponderFirst,187.176,50,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Male,M,M
3410,313,TRUE,TRUE,FALSE,FALSE,TRUE,6,1,3,3,6,5,9,11,12,13,15,£9,£2,58,53,No,Strongly agree,4,7,Equally themselves and other,No,M3U,SenderFirst,317.71,21,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
2201,467,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,12,13,15,£9,£2,19,53,Yes,,7,9,Equally themselves and other,No,M3M,ResponderFirst,471.472,58,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
1811,378,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,2,3,4,5,6,7,8,9,10,£9,£2,65,85,Yes,,10,10,Equally themselves and other,No,M3U,SenderFirst,381.589,28,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3301,435,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,3,4,5,6,7,8,9,10,11,£9,£2,54,38,No,Somewhat agree,7,9,Mostly themselves,Yes,M2M,SenderFirst,458.272,26,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
2351,293,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,2,0,3,1,4,2,0,£9,£2,46,41,No,Somewhat agree,4,7,Equally themselves and other,No,F2U,ResponderFirst,297.203,19,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1691,378,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,6,8,9,10,12,14,15,£9,£2,59,73,Yes,,7,9,Equally themselves and other,No,F2M,ResponderFirst,384.373,43,Mixed,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
2921,278,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,5,7,9,10,10,12,15,£9,£2,43,30,Yes,,2,6,Equally themselves and other,No,M3M,ResponderFirst,282.78,34,White/Caucasian,Undergraduate degree (BA/BSc/other),Bulgaria,Male,M,M
2131,266,TRUE,TRUE,FALSE,FALSE,TRUE,8,3,4,9,12,15,18,21,24,27,30,£9,£2,92,78,Yes,,10,7,Equally themselves and other,No,F4U,SenderFirst,270.15,51,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
891,371,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,5,7,10,12,13,16,17,15,£9,£2,47,50,Yes,,7,7,Equally themselves and other,No,F2U,ResponderFirst,374.399,40,Mixed,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,F
861,483,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,10,12,15,£9,£2,57,100,No,Strongly agree,6,5,Equally themselves and other,No,F4M,SenderFirst,488.419,22,East Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
510,256,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,4,3,5,8,9,10,10,12,15,£9,£2,25,69,No,Somewhat agree,8,8,Equally themselves and other,No,M2M,SenderFirst,260.819,23,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
2701,292,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,7,7,9,11,13,15,13,£9,£2,35,62,Yes,,6,7,Mostly others,No,M4M,ResponderFirst,294.752,43,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
961,403,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,67,51,Yes,,0,8,Only others,No,F3U,ResponderFirst,408.495,41,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
721,283,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,£9,£2,52,62,Yes,,5,7,Mostly themselves,No,F4U,SenderFirst,287.987,22,South Asian,Undergraduate degree (BA/BSc/other),Malaysia,Male,U,F
1291,457,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,5,7,8,10,11,13,14,17,£9,£2,61,50,Yes,,6,9,Mostly others,No,F3U,ResponderFirst,463.134,21,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
3751,362,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,0,0,7,9,11,12,14,15,£9,£2,47,50,No,Somewhat agree,7,9,Equally themselves and other,No,M1M,SenderFirst,366.41,22,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
2051,249,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,2,6,9,12,4,9,6,9,11,£9,£6,0,48,No,Strongly disagree,0,0,Only themselves,No,M3M,SenderFirst,258.205,37,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
2961,655,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,4,5,6,8,9,11,13,15,18,£9,£2,25,49,No,Somewhat agree,4,4,Mostly others,No,M4M,ResponderFirst,658.925,22,African,Undergraduate degree (BA/BSc/other),Portugal,Male,M,M
1621,194,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,8,10,11,13,14,£9,£2,34,44,Yes,,6,9,Mostly themselves,No,F4U,SenderFirst,197.837,24,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
3231,362,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,1,2,5,6,7,8,9,5,£9,£2,2,2,No,Somewhat agree,5,9,Mostly themselves,No,M2M,SenderFirst,366.011,29,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
2410,337,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,0,0,0,0,0,0,0,15,£9,£2,29,53,No,Neither agree nor disagree,3,8,Equally themselves and other,No,F3U,ResponderFirst,350.551,28,Mixed,Undergraduate degree (BA/BSc/other),Ireland,Male,U,F
481,180,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,0,0,0,0,0,0,0,0,£9,£2,54,47,Yes,,7,9,Equally themselves and other,No,F3M,ResponderFirst,184.311,21,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,F
2471,292,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,8,9,10,12,13,15,£9,£2,48,28,Yes,,7,7,Equally themselves and other,No,F1M,SenderFirst,295.865,31,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
2561,323,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,12,13,15,£9,£2,49,47,Yes,,10,10,Equally themselves and other,No,F4U,SenderFirst,333.459,28,East Asian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
3171,455,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,1,3,5,7,9,11,12,15,£9,£2,31,50,Yes,,7,8,Equally themselves and other,No,M3U,SenderFirst,458.859,51,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
1671,196,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,4,6,7,9,10,12,13,15,£9,£2,53,52,No,Somewhat agree,4,8,Equally themselves and other,No,M4M,ResponderFirst,198.568,26,Mixed,High school diploma/A-levels,United Kingdom,Male,M,M
3421,757,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,7,8,11,13,15,£9,£2,47,27,Yes,,6,8,Mostly themselves,No,M2U,ResponderFirst,764.827,33,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,M
2551,692,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,9,11,13,14,15,£9,£2,48,63,Yes,,7,9,Equally themselves and other,No,M1M,SenderFirst,717.363,30,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
2891,1014,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,9,11,12,14,15,£9,£2,54,40,Yes,,2,7,Equally themselves and other,Yes,M4M,ResponderFirst,1034.79,37,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
2001,602,TRUE,TRUE,FALSE,FALSE,TRUE,2,3,4,6,8,10,12,14,16,18,10,£9,£2,1,37,Yes,,3,3,Mostly themselves,No,M1M,ResponderFirst,606.015,55,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,M
511,229,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£2,52,49,No,Strongly agree,6,7,Equally themselves and other,No,M4M,SenderFirst,231.439,24,South Asian,Graduate degree (MA/MSc/MPhil/other),Pakistan,Male,M,M
1561,332,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,4,6,6,8,9,10,10,12,£9,£2,33,35,Yes,,9,9,Equally themselves and other,No,F4M,SenderFirst,342.702,20,White/Caucasian,Technical/community college,United Kingdom,Male,M,F
2591,187,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,12,15,18,21,24,27,30,£9,£2,29,20,Yes,,2,7,Equally themselves and other,No,F2M,SenderFirst,191.126,35,Middle Eastern,Technical/community college,Cyprus,Male,M,F
651,430,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,28,18,Yes,,7,8,Mostly themselves,Yes,F3U,SenderFirst,436.712,31,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
3941,1381,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,2,2,4,4,4,4,2,5,£9,£2,1,22,No,Strongly disagree,1,1,Only themselves,No,F1U,ResponderFirst,1391.932,27,Mixed,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
2871,620,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,9,6,7,9,10,12,27,15,£9,£2,42,30,Yes,,8,8,Mostly others,No,M1M,ResponderFirst,623.353,58,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
3011,364,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,2,1,5,5,6,6,12,13,8,£9,£2,100,100,No,Strongly agree,7,8,Equally themselves and other,No,M4M,SenderFirst,369.304,40,South Asian,Technical/community college,United Kingdom,Male,M,M
3271,391,TRUE,TRUE,FALSE,FALSE,TRUE,0,2,3,5,6,7,10,11,12,14,15,£9,£2,13,29,No,Strongly agree,8,10,Equally themselves and other,No,F1M,ResponderFirst,405.466,23,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
3391,508,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,5,10,7,9,11,13,15,£9,£2,0,49,Yes,,3,8,Equally themselves and other,No,F2M,ResponderFirst,511.84,46,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Male,M,F
1110,173,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,1,1,0,0,£9,£2,100,27,No,Strongly agree,6,8,Only themselves,No,M1M,ResponderFirst,175.301,22,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
2901,571,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,5,6,8,9,11,12,14,15,£9,£2,37,46,No,Strongly agree,4,5,Mostly themselves,No,F4M,ResponderFirst,574.178,19,White/Caucasian,Technical/community college,United Kingdom,Male,M,F
3221,490,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,5,7,8,9,9,9,11,£3,£2,29,40,No,Somewhat agree,7,8,Mostly themselves,No,M4U,SenderFirst,494.869,28,Black/British,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
2711,313,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,9,5,7,13,17,16,23,26,£3,£6,43,62,Yes,,8,9,Equally themselves and other,No,M1U,ResponderFirst,317.558,58,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
2741,480,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,18,18,20,£9,£2,82,89,Yes,,1,1,Equally themselves and other,No,M2M,SenderFirst,490.056,37,White/Caucasian,Technical/community college,United Kingdom,Male,M,M
2101,284,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,4,6,8,9,10,12,12,15,£9,£2,61,61,Yes,,3,8,Equally themselves and other,No,F4M,SenderFirst,287.599,35,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,F
1410,303,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,3,5,5,6,7,10,10,12,£9,£2,35,53,No,Somewhat agree,5,8,Mostly themselves,No,F3U,SenderFirst,305.711,20,Black/African American,Graduate degree (MA/MSc/MPhil/other),Netherlands,Male,U,F
2571,468,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,5,7,8,9,10,12,14,£9,£2,68,77,Yes,,5,6,Mostly themselves,No,F3U,ResponderFirst,473.12,54,White/Caucasian,Doctorate degree (PhD/other),United Kingdom,Male,U,F
3501,461,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,6,9,8,10,12,14,16,15,18,£9,£2,34,48,No,Neither agree nor disagree,2,9,Equally themselves and other,No,F2U,ResponderFirst,464.188,21,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
2241,384,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,1,2,3,4,4,5,5,8,£9,£2,62,25,Yes,,1,7,Mostly themselves,No,M4M,SenderFirst,393.196,20,Middle Eastern,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
871,329,TRUE,TRUE,FALSE,FALSE,TRUE,4,0,0,1,3,5,7,7,9,10,11,£9,£2,34,55,No,Strongly agree,6,8,Mostly themselves,No,M4U,ResponderFirst,332.685,20,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
431,884,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,3,5,6,11,12,14,15,13,£9,£2,13,5,No,Somewhat agree,5,3,Mostly themselves,No,F3U,ResponderFirst,890.257,25,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
3731,373,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,8,9,10,11,11,12,£9,£2,17,33,No,Neither agree nor disagree,6,7,Equally themselves and other,No,M2U,ResponderFirst,379.649,50,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
3441,662,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,4,6,7,9,11,12,13,15,£9,£2,34,32,Yes,,1,3,Mostly themselves,No,F4U,SenderFirst,675.09,34,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
1351,404,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,4,5,6,8,8,10,12,11,£9,£2,11,51,Yes,,6,9,Equally themselves and other,No,M3M,ResponderFirst,406.592,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
3771,504,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,9,11,12,14,15,£9,£2,50,49,Yes,,7,8,Mostly others,No,M3M,ResponderFirst,508.532,64,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
3911,980,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,4,5,6,10,10,12,14,15,15,£9,£2,30,65,Yes,,6,6,Equally themselves and other,No,M1M,ResponderFirst,992.484,65,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
851,532,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1,0,2,2,5,1,£9,£2,0,25,No,Strongly disagree,0,0,Only themselves,No,M2M,SenderFirst,535.981,64,White/Caucasian,No formal qualifications,United Kingdom,Male,M,M
3741,455,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,5,7,12,10,15,20,20,20,£9,£2,42,11,Yes,,3,5,Equally themselves and other,No,M1M,ResponderFirst,460.524,64,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
1051,344,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,£9,£2,63,87,Yes,,7,8,Equally themselves and other,No,F2M,SenderFirst,348.798,27,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
1611,216,TRUE,TRUE,FALSE,FALSE,TRUE,0,2,4,6,8,10,12,14,16,18,20,£9,£2,79,46,Yes,,0,7,Equally themselves and other,No,F3M,SenderFirst,219.745,41,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,M,F
2801,198,TRUE,TRUE,FALSE,FALSE,TRUE,6,2,3,5,7,8,11,14,13,15,17,£9,£2,37,70,No,Strongly agree,8,9,Equally themselves and other,No,M3M,SenderFirst,201.556,19,South Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,M
711,467,TRUE,TRUE,FALSE,FALSE,TRUE,7,0,1,2,3,5,7,7,8,9,10,£9,£2,71,63,No,Strongly agree,5,7,Mostly themselves,No,F1M,ResponderFirst,503.657,22,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
3451,358,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,0,3,3,5,6,7,4,7,15,£9,£2,41,36,No,Strongly agree,5,8,Equally themselves and other,No,F1M,SenderFirst,361.168,19,South East Asian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
2781,371,TRUE,TRUE,FALSE,FALSE,TRUE,5,3,5,8,11,14,17,20,23,26,29,£9,£2,54,86,Yes,,7,7,Equally themselves and other,No,M3U,ResponderFirst,374.989,35,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,M
601,425,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,£9,£2,24,51,Yes,,1,9,Mostly themselves,No,F4U,SenderFirst,430.485,39,Other (please feel free to let us know your ethnicity via email),Undergraduate degree (BA/BSc/other),United Kingdom,Male,U,F
1610,354,TRUE,TRUE,FALSE,FALSE,TRUE,5,0,0,1,4,5,8,12,15,14,15,£9,£2,2,16,Yes,,3,4,Equally themselves and other,No,F4U,ResponderFirst,356.825,32,East Asian,Doctorate degree (PhD/other),China,Male,U,F
2310,441,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,49,50,Yes,,7,7,Equally themselves and other,No,M2U,ResponderFirst,446.975,37,White/Caucasian,Doctorate degree (PhD/other),France,Male,U,M
1531,553,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,1,2,3,5,8,10,12,14,15,£3,£2,49,50,No,Strongly agree,8,8,Equally themselves and other,No,M2M,SenderFirst,561.414,37,Other (please feel free to let us know your ethnicity via email),Graduate degree (MA/MSc/MPhil/other),Poland,Male,M,M
2841,359,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,3,4,5,6,9,10,10,12,£9,£2,34,44,No,Somewhat agree,3,6,Mostly themselves,No,F1U,ResponderFirst,362.359,22,White/Caucasian,Undergraduate degree (BA/BSc/other),Poland,Male,U,F
910,683,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,5,5,7,8,9,10,11,12,£9,£12,61,49,Yes,,7,8,Mostly themselves,Yes,F1M,ResponderFirst,685.567,33,South East Asian,Graduate degree (MA/MSc/MPhil/other),Philippines,Male,M,F
3001,443,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,8,9,10,£9,£6,0,59,Yes,,5,5,Equally themselves and other,No,M1M,ResponderFirst,451.354,44,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
591,351,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,1,0,4,5,6,7,8,9,10,£9,£6,11,49,No,Strongly disagree,3,5,Equally themselves and other,No,M3M,ResponderFirst,354.991,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,M,M
3401,185,TRUE,TRUE,FALSE,FALSE,TRUE,7,2,2,6,8,13,11,5,9,14,23,£9,£6,4,54,No,Somewhat agree,0,0,Only themselves,No,F3U,SenderFirst,188.545,31,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
403,254,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,5,7,8,10,11,12,12,£9,£2,35,46,Yes,,2,6,Mostly others,No,F4U,ResponderFirst,260.23,22,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
3491,339,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,22,40,Yes,,9,9,Equally themselves and other,No,F1U,ResponderFirst,343.108,42,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1901,263,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,1,1,3,2,7,4,6,4,8,£9,£2,25,64,No,Somewhat agree,7,6,Mostly themselves,No,M2U,SenderFirst,265.473,19,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3081,396,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,2,7,5,8,11,15,12,15,£3,£12,21,31,No,Strongly agree,4,6,Equally themselves and other,No,M1M,SenderFirst,399.956,19,White / Sephardic Jew,Secondary education (e.g. GED/GCSE),United Kingdom,Male,M,M
2991,386,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,4,5,6,7,9,10,12,13,£9,£2,39,29,No,Neither agree nor disagree,5,6,Equally themselves and other,No,F4U,ResponderFirst,397.354,29,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,F
3291,398,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,4,5,5,6,10,10,11,12,£9,£2,52,41,Yes,,1,7,Equally themselves and other,No,F2U,ResponderFirst,401.194,25,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
2221,264,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,0,0,0,0,0,0,0,2,2,£9,£2,49,27,Yes,,2,2,Only themselves,Yes,F2U,SenderFirst,267.576,20,White/Caucasian,High school diploma/A-levels,United Kingdom,Male,U,F
1631,183,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,0,0,1,3,3,2,6,7,0,£9,£12,37,48,Yes,,7,8,Mostly themselves,No,F3U,SenderFirst,186.345,52,White/Caucasian,Undergraduate degree (BA/BSc/other),Italy,Male,U,F
2361,264,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,0,3,2,3,1,4,2,0,£9,£2,0,0,No,Somewhat agree,2,6,Equally themselves and other,No,M2U,ResponderFirst,267.273,20,Black/British,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,M
3431,217,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,7,8,12,12,16,16,20,£9,£2,52,61,No,Somewhat agree,1,4,Equally themselves and other,No,M4M,ResponderFirst,220.04,25,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),Poland,Male,M,M
610,255,TRUE,TRUE,FALSE,FALSE,TRUE,4,0,0,0,0,1,0,0,0,1,0,£8,£6,100,17,No,Strongly disagree,5,6,Mostly others,No,M2U,ResponderFirst,260.279,22,White/Caucasian,Technical/community college,United Kingdom,Male,U,M
1461,510,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,49,42,Yes,,5,7,Equally themselves and other,No,F1U,ResponderFirst,514.423,42,White/Caucasian,Graduate degree (MA/MSc/MPhil/other),United Kingdom,Male,U,F
2311,214,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,6,5,8,10,12,16,15,£9,£6,61,64,Yes,,7,8,Equally themselves and other,No,F3M,SenderFirst,216.805,37,White/Caucasian,Undergraduate degree (BA/BSc/other),United Kingdom,Male,M,F
941,567,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,1,6,7,8,21,12,12,15,£9,£2,32,51,Yes,,6,6,Mostly others,No,M2U,SenderFirst,577.672,48,White/Caucasian,Secondary education (e.g. GED/GCSE),United Kingdom,Male,U,M
3971,446,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,3,4,6,7,9,10,12,13,15,£9,£2,24,50,Yes,,3,8,Mostly others,No,M1M,ResponderFirst,450.775,42,Other (please feel free to let us know your ethnicity via email),Graduate degree (MA/MSc/MPhil/other),Ireland,Male,M,M
741,347,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,£9,£2,24,41,No,Strongly agree,7,8,Mostly themselves,No,F4U,ResponderFirst,350.157,26,White/Caucasian,Technical/community college,United Kingdom,Male,U,F
971,308,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,3,4,5,11,10,8,10,15,£3,£6,66,56,No,Somewhat agree,9,9,Equally themselves and other,No,F1U,ResponderFirst,311.724,19,South East Asian,High school diploma/A-levels,Portugal,Male,U,F
