ID,Duration (in seconds),Finished,Check1,Check2,Check3,Check4,Sender,Responder3,Responder6,Responder9,Responder12,Responder15,Responder18,Responder21,Responder24,Responder27,Responder30,paired_picture,Comprehension1,Comprehension2,"Based on the information from the previous questions, and recalling that the Sender received £10 at the beginning of the interaction, how much do they earn in total?","Based on the information from the previous questions, and recalling that the Responder received £10 at the beginning of the interaction, how much do they earn in total?",attractiveness,trustworthy,vaccine,vaccine attitude,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.CATCHING.Covid.19....1,To.what.extent.do.you.think.wearing.a.mask.prevents.you.from.SPREADING.Covid.19....1,protection,behaviour,proportionofmask,party,Other party,Did.you.have.any.difficulty.understanding.any.part.of.this.task.,Picture,Picturelabel,Order,Sex
377,357,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,0,0,0,5,5,5,5,7,10,IM_6l3zv93vhdkKMXc,£9,£2,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),1,4,Yes,,3,1,Mostly themselves,Much more frequently,6 out of 10,Scottish National Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Male
150,394,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,4,5,7,6,7,10,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),49,44,Yes,,6,7,Mostly themselves,Less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Female
203,689,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,6,8,10,12,12,14,16,17,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),72,49,Yes,,6,8,Equally themselves and other,As frequently,8 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
76,1356,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,3,4,6,7,9,10,12,13,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),52,50,Yes,,5,5,Equally themselves and other,As frequently,6 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
319,247,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,2,3,3,7,8,10,12,13,20,IM_88qvHaPboaWxCHI,£9,£6,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),41,20,Yes,,0,8,Mostly others,Less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
233,285,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,5,4,9,10,9,8,10,IM_4ZqjR4g0Rn03oCG,£9,£6,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),78,31,Yes,,5,9,Mostly others,Much less frequently,2 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Female
302,1617,TRUE,TRUE,FALSE,FALSE,TRUE,9,0,2,3,4,5,8,10,10,10,12,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),73,52,Yes,,3,4,Mostly themselves,Much less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
276,372,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,0,0,0,5,6,7,9,9,10,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),29,48,Yes,,3,3,Mostly themselves,Much less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
161,376,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),55,50,Yes,,5,5,Equally themselves and other,Less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Female
232,432,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,4,6,8,10,12,14,16,18,20,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),61,61,Yes,,1,4,Mostly others,As frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
35,630,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,5,6,8,9,11,18,20,20,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),47,49,Yes,,7,7,Mostly themselves,Less frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Female
273,467,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,0,2,3,5,6,9,10,11,15,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),29,57,Yes,,3,8,Equally themselves and other,Less frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
400,1638,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,4,6,8,10,12,14,16,18,20,IM_88qvHaPboaWxCHI,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),75,83,Yes,,5,5,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
307,485,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,4,5,6,7,10,12,15,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),49,47,Yes,,2,3,Mostly themselves,Less frequently,5 out of 10,Other Party (Please specify),Green,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
96,519,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,1,2,2,2,3,4,4,5,5,IM_9EIPomYaFXa0SvI,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),35,9,Yes,,2,8,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Male
327,335,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,3,5,6,7,9,10,12,13,15,IM_4ZqjR4g0Rn03oCG,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),68,65,Yes,,7,7,Equally themselves and other,As frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,ResponderFirst,Male
39,1073,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,7,8,11,11,11,IM_2lfkHYDRurE5WOa,£3,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),35,56,Yes,,8,9,Equally themselves and other,Much more frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
54,374,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,3,6,8,9,11,12,14,15,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),15,66,Yes,,6,8,Mostly themselves,Much less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Male
136,755,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,0,2,4,5,5,8,12,8,5,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,52,Yes,,6,7,Equally themselves and other,As frequently,2 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,SenderFirst,Female
248,409,TRUE,TRUE,FALSE,FALSE,TRUE,4,1,2,3,4,5,6,7,8,9,10,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),97,98,Yes,,7,8,Equally themselves and other,Less frequently,1 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
371,501,TRUE,TRUE,FALSE,FALSE,TRUE,10,3,2,4,7,6,6,11,15,19,19,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),0,49,Yes,,0,5,Mostly others,More frequently,5 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,SenderFirst,Male
88,284,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,4,11,10,13,18,15,6,IM_aiaD9dT9bIBrq9U,£9,£2,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),38,42,Yes,,8,8,Mostly themselves,Less frequently,2 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
216,872,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),47,50,Yes,,1,7,Mostly others,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
177,691,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,8,10,12,14,16,18,20,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),86,71,Yes,,8,8,Equally themselves and other,Less frequently,10 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
249,1689,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,4,5,6,7,8,9,10,IM_0oZ7Ttwi4WedGh8,£9,£2,£22  (Initial £10 minus £3 sent plus £15 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),87,80,No,Neither agree nor disagree,10,10,Equally themselves and other,Less frequently,2 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Female
59,508,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,5,8,10,11,12,16,17,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),47,50,Yes,,8,9,Equally themselves and other,As frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,ResponderFirst,Female
205,536,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,4,6,8,8,10,14,14,18,20,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),68,69,Yes,,3,7,Equally themselves and other,Much less frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
353,450,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,3,5,8,8,11,12,12,13,14,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),16,11,Yes,,7,5,Only themselves,More frequently,5 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Male
352,2605,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,0,0,1,0,0,0,0,0,0,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),21,34,Yes,,4,5,Mostly themselves,As frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Female
348,460,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),62,46,No,Strongly disagree,0,3,Equally themselves and other,Much less frequently,7 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
267,264,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,5,7,8,10,12,13,14,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),33,84,Yes,,7,5,Mostly others,As frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
324,566,TRUE,TRUE,FALSE,FALSE,TRUE,10,0,0,1,4,5,7,9,11,13,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),54,65,Yes,,2,7,Mostly others,Less frequently,7 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
167,563,TRUE,TRUE,FALSE,FALSE,TRUE,10,2,3,5,6,8,9,11,12,14,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),32,60,Yes,,5,7,Equally themselves and other,Much less frequently,4 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
71,457,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,9,10,12,13,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),46,44,Yes,,3,8,Equally themselves and other,Less frequently,4 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
239,445,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,4,5,6,8,10,12,19,20,IM_2lfkHYDRurE5WOa,£9,£6,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),29,46,Yes,,4,7,Equally themselves and other,As frequently,4 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Female
79,398,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),4,24,Yes,,1,8,Only themselves,Much less frequently,1 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,ResponderFirst,Male
238,352,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,10,IM_88qvHaPboaWxCHI,£3,£6,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),61,37,Yes,,3,5,Mostly themselves,Much less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Male
42,676,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,7,9,10,12,13,15,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),60,51,Yes,,3,8,Equally themselves and other,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9EIPomYaFXa0SvI,F3U,SenderFirst,Female
111,362,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,2,3,4,5,6,7,8,9,0,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£16  (Initial £10 plus £8 received from Sender minus £2 returned),8,10,Yes,,6,6,Mostly themselves,More frequently,5 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
190,1135,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,2,3,6,8,8,9,10,10,10,IM_6l3zv93vhdkKMXc,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),31,53,Yes,,5,6,Mostly themselves,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Male
195,915,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,2,2,3,4,5,7,7,6,7,IM_8oCSI7ypkM0TWhU,£9,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),41,49,Yes,,7,7,Equally themselves and other,Less frequently,5 out of 10,Labour Party,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
314,469,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,4,6,5,7,8,12,17,17,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),35,37,Yes,,3,7,Mostly themselves,Much less frequently,2 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,ResponderFirst,Male
297,442,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),0,50,Yes,,7,7,Mostly themselves,Less frequently,8 out of 10,Prefer not to say,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
207,237,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,3,3,5,4,4,5,13,4,5,IM_8oCSI7ypkM0TWhU,£9,£2,£19  (Initial £10 minus £3 sent plus £12 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),51,6,Yes,,5,4,Equally themselves and other,As frequently,7 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Female
392,442,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,2,3,4,5,6,7,8,9,10,IM_2lfkHYDRurE5WOa,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),51,49,No,Strongly agree,7,8,Equally themselves and other,Less frequently,6 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2lfkHYDRurE5WOa,F1M,ResponderFirst,Male
369,904,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,4,6,8,10,12,14,13,18,20,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),44,36,Yes,,5,7,Equally themselves and other,Much less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
81,359,TRUE,TRUE,FALSE,FALSE,TRUE,5,2,3,5,8,10,12,14,12,15,18,IM_6l3zv93vhdkKMXc,£9,£6,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),47,73,Yes,,3,8,Equally themselves and other,Less frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
89,349,TRUE,TRUE,FALSE,FALSE,TRUE,5,1,2,5,5,4,6,7,8,9,9,IM_9EIPomYaFXa0SvI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),42,92,Yes,,2,7,Mostly others,Much less frequently,3 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4ZqjR4g0Rn03oCG,F3M,SenderFirst,Male
43,382,TRUE,TRUE,FALSE,FALSE,TRUE,10,1,3,4,6,7,8,9,9,11,13,IM_8oCSI7ypkM0TWhU,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),43,91,Yes,,3,3,Equally themselves and other,As frequently,6 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8oCSI7ypkM0TWhU,F2U,SenderFirst,Male
57,549,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,3,5,6,5,6,7,16,10,10,IM_6l3zv93vhdkKMXc,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,47,Yes,,3,6,Equally themselves and other,As frequently,7 out of 10,Did not vote,,Yes,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,ResponderFirst,Female
291,293,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,IM_6l3zv93vhdkKMXc,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),18,55,Yes,,4,7,Equally themselves and other,Less frequently,3 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6l3zv93vhdkKMXc,F4M,SenderFirst,Male
72,708,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,2,3,4,5,6,7,8,9,15,IM_88qvHaPboaWxCHI,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),14,38,Yes,,4,5,Equally themselves and other,Less frequently,2 out of 10,Did not vote,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88qvHaPboaWxCHI,F2M,ResponderFirst,Female
169,294,TRUE,TRUE,FALSE,FALSE,TRUE,8,2,3,5,6,8,9,10,12,14,15,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),61,69,Yes,,3,8,Equally themselves and other,As frequently,5 out of 10,Labour Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,SenderFirst,Female
15,546,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,3,4,6,7,9,10,12,13,15,IM_0oZ7Ttwi4WedGh8,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£11  (Initial £10 plus £3 received from Sender minus £2 returned),71,50,Yes,,9,9,Equally themselves and other,As frequently,4 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Male
92,328,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,2,3,4,5,6,7,8,9,10,IM_aiaD9dT9bIBrq9U,£9,£2,£9  (Initial £10 minus £3 sent plus £2 received from Responder),£17  (Initial £10 plus £9 received from Sender minus £2 returned),50,56,Yes,,5,9,Mostly others,Less frequently,3 out of 10,Conservative Party,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aiaD9dT9bIBrq9U,F1U,ResponderFirst,Male
102,643,TRUE,TRUE,FALSE,FALSE,TRUE,3,3,6,9,12,15,18,21,24,27,30,IM_0oZ7Ttwi4WedGh8,£9,£2,£13  (Initial £10 minus £3 sent plus £6 received from Responder),£21  (Initial £10 plus £13 received from Sender minus £2 returned),46,94,No,Strongly disagree,0,4,Mostly themselves,Much less frequently,3 out of 10,Liberal Democrats,,No,https://wbs.eu.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0oZ7Ttwi4WedGh8,F4U,SenderFirst,Female
